state,county,tract,NAME.x,TotalPop_12,TR_Italian_12,Census_Tract.x,County.x,State.x,pro_2012,pro_2017,prop_ital_sig
36,47,18300,"Census Tract 183, Kings County, New York",2625,104,Census Tract 183,Kings County,New York,0.039619048,0.079872204,not stat sig
36,47,18400,"Census Tract 184, Kings County, New York",1774,862,Census Tract 184,Kings County,New York,0.485907554,0.331105914,stat sig
36,47,18501,"Census Tract 185.01, Kings County, New York",3607,86,Census Tract 185.01,Kings County,New York,0.023842528,0.021409816,not stat sig
36,47,18600,"Census Tract 186, Kings County, New York",1894,738,Census Tract 186,Kings County,New York,0.389651531,0.266913809,stat sig
36,47,18700,"Census Tract 187, Kings County, New York",1504,57,Census Tract 187,Kings County,New York,0.037898936,0.035935564,not stat sig
36,47,18800,"Census Tract 188, Kings County, New York",3175,1163,Census Tract 188,Kings County,New York,0.366299213,0.349217391,not stat sig
36,47,19000,"Census Tract 190, Kings County, New York",5084,858,Census Tract 190,Kings County,New York,0.168764752,0.124092268,not stat sig
36,47,19100,"Census Tract 191, Kings County, New York",2619,120,Census Tract 191,Kings County,New York,0.045819015,0.069002123,not stat sig
36,47,19200,"Census Tract 192, Kings County, New York",2511,313,Census Tract 192,Kings County,New York,0.124651533,0.069421934,stat sig
36,47,19300,"Census Tract 193, Kings County, New York",5866,185,Census Tract 193,Kings County,New York,0.031537675,0.028322812,not stat sig
36,47,19400,"Census Tract 194, Kings County, New York",3890,503,Census Tract 194,Kings County,New York,0.129305913,0.070950136,stat sig
36,47,19500,"Census Tract 195, Kings County, New York",3961,386,Census Tract 195,Kings County,New York,0.097450139,0.058702897,not stat sig
36,47,19600,"Census Tract 196, Kings County, New York",5091,1079,Census Tract 196,Kings County,New York,0.211942644,0.1751693,not stat sig
36,47,19700,"Census Tract 197, Kings County, New York",3257,160,Census Tract 197,Kings County,New York,0.049124962,0.088739118,not stat sig
36,47,19800,"Census Tract 198, Kings County, New York",1831,887,Census Tract 198,Kings County,New York,0.484434735,0.230645161,stat sig
36,47,19900,"Census Tract 199, Kings County, New York",2823,193,Census Tract 199,Kings County,New York,0.068366985,0.069208671,not stat sig
36,47,20000,"Census Tract 200, Kings County, New York",2283,518,Census Tract 200,Kings County,New York,0.226894437,0.201713062,not stat sig
36,47,20100,"Census Tract 201, Kings County, New York",3638,237,Census Tract 201,Kings County,New York,0.065145684,0.050870147,not stat sig
36,47,20200,"Census Tract 202, Kings County, New York",1869,871,Census Tract 202,Kings County,New York,0.466024612,0.370009285,not stat sig
36,47,20300,"Census Tract 203, Kings County, New York",1739,163,Census Tract 203,Kings County,New York,0.09373203,0.057823129,not stat sig
36,47,20400,"Census Tract 204, Kings County, New York",1546,615,Census Tract 204,Kings County,New York,0.397800776,0.363453815,not stat sig
36,47,20500,"Census Tract 205, Kings County, New York",2619,109,Census Tract 205,Kings County,New York,0.041618939,0.078087375,not stat sig
36,47,20600,"Census Tract 206, Kings County, New York",2629,698,Census Tract 206,Kings County,New York,0.26550019,0.193438432,not stat sig
36,47,20700,"Census Tract 207, Kings County, New York",4647,87,Census Tract 207,Kings County,New York,0.018721756,0.101316907,stat sig
36,47,20800,"Census Tract 208, Kings County, New York",2846,845,Census Tract 208,Kings County,New York,0.296907941,0.153606965,stat sig
36,47,21000,"Census Tract 210, Kings County, New York",4667,723,Census Tract 210,Kings County,New York,0.154917506,0.155936073,not stat sig
36,47,21100,"Census Tract 211, Kings County, New York",1307,65,Census Tract 211,Kings County,New York,0.049732211,0.051940951,not stat sig
36,47,21200,"Census Tract 212, Kings County, New York",4793,580,Census Tract 212,Kings County,New York,0.121009806,0.064429807,stat sig
36,47,21300,"Census Tract 213, Kings County, New York",4448,32,Census Tract 213,Kings County,New York,0.007194245,0.030274361,stat sig
36,47,21400,"Census Tract 214, Kings County, New York",2476,226,Census Tract 214,Kings County,New York,0.091276252,0.084776664,not stat sig
36,47,21500,"Census Tract 215, Kings County, New York",5160,142,Census Tract 215,Kings County,New York,0.02751938,0.068627451,stat sig
36,47,21600,"Census Tract 216, Kings County, New York",3996,160,Census Tract 216,Kings County,New York,0.04004004,0.073020075,not stat sig
36,47,21700,"Census Tract 217, Kings County, New York",3536,64,Census Tract 217,Kings County,New York,0.018099548,0.033705081,not stat sig
36,47,21800,"Census Tract 218, Kings County, New York",4403,141,Census Tract 218,Kings County,New York,0.03202362,0.024152107,not stat sig
36,47,21900,"Census Tract 219, Kings County, New York",3915,55,Census Tract 219,Kings County,New York,0.014048531,0.041946309,stat sig
36,47,22000,"Census Tract 220, Kings County, New York",4636,1,Census Tract 220,Kings County,New York,2.16E-04,0.014216084,stat sig
36,47,22100,"Census Tract 221, Kings County, New York",4277,63,Census Tract 221,Kings County,New York,0.014729951,0.032822233,not stat sig
36,47,22200,"Census Tract 222, Kings County, New York",4294,37,Census Tract 222,Kings County,New York,0.008616674,0.001635132,not stat sig
36,47,22400,"Census Tract 224, Kings County, New York",5382,214,Census Tract 224,Kings County,New York,0.03976217,0.045155709,not stat sig
36,47,22600,"Census Tract 226, Kings County, New York",2622,195,Census Tract 226,Kings County,New York,0.074370709,0.038920831,not stat sig
36,47,22700,"Census Tract 227, Kings County, New York",3351,163,Census Tract 227,Kings County,New York,0.048642196,0.030371204,not stat sig
36,47,22800,"Census Tract 228, Kings County, New York",3520,14,Census Tract 228,Kings County,New York,0.003977273,0.008804696,not stat sig
36,47,22900,"Census Tract 229, Kings County, New York",3616,112,Census Tract 229,Kings County,New York,0.030973451,0.066804764,not stat sig
36,47,23000,"Census Tract 230, Kings County, New York",4217,109,Census Tract 230,Kings County,New York,0.025847759,0.020988806,not stat sig
36,47,23100,"Census Tract 231, Kings County, New York",3627,112,Census Tract 231,Kings County,New York,0.030879515,0.019549763,not stat sig
36,47,23200,"Census Tract 232, Kings County, New York",6717,87,Census Tract 232,Kings County,New York,0.012952211,0.003745318,not stat sig
36,47,23300,"Census Tract 233, Kings County, New York",4714,60,Census Tract 233,Kings County,New York,0.012728044,0.013002135,not stat sig
36,47,23400,"Census Tract 234, Kings County, New York",5248,8,Census Tract 234,Kings County,New York,0.00152439,0,not stat sig
36,47,23500,"Census Tract 235, Kings County, New York",3655,122,Census Tract 235,Kings County,New York,0.033378933,0.034711965,not stat sig
36,47,23600,"Census Tract 236, Kings County, New York",5162,7,Census Tract 236,Kings County,New York,0.001356064,0.005644735,not stat sig
36,47,23800,"Census Tract 238, Kings County, New York",3934,0,Census Tract 238,Kings County,New York,0,0.010275689,not stat sig
36,47,24000,"Census Tract 240, Kings County, New York",4307,60,Census Tract 240,Kings County,New York,0.01393081,0.004755728,not stat sig
36,47,24100,"Census Tract 241, Kings County, New York",2020,72,Census Tract 241,Kings County,New York,0.035643564,0.045981607,not stat sig
36,47,24200,"Census Tract 242, Kings County, New York",2924,247,Census Tract 242,Kings County,New York,0.084473324,0.025384102,stat sig
36,47,24300,"Census Tract 243, Kings County, New York",4323,66,Census Tract 243,Kings County,New York,0.015267176,0.035572139,not stat sig
36,47,24400,"Census Tract 244, Kings County, New York",3257,408,Census Tract 244,Kings County,New York,0.125268652,0.08120822,not stat sig
36,47,24500,"Census Tract 245, Kings County, New York",3974,112,Census Tract 245,Kings County,New York,0.028183191,0.032414553,not stat sig
36,47,24600,"Census Tract 246, Kings County, New York",3398,706,Census Tract 246,Kings County,New York,0.207769276,0.145919779,not stat sig
36,47,24700,"Census Tract 247, Kings County, New York",2032,70,Census Tract 247,Kings County,New York,0.034448819,0.018765638,not stat sig
36,47,24800,"Census Tract 248, Kings County, New York",2515,691,Census Tract 248,Kings County,New York,0.274751491,0.087288417,stat sig
36,47,24900,"Census Tract 249, Kings County, New York",3813,48,Census Tract 249,Kings County,New York,0.012588513,0.038012959,not stat sig
36,47,25000,"Census Tract 250, Kings County, New York",1792,226,Census Tract 250,Kings County,New York,0.126116071,0.142949968,not stat sig
36,47,25100,"Census Tract 251, Kings County, New York",3648,21,Census Tract 251,Kings County,New York,0.005756579,0.023400056,not stat sig
36,47,25200,"Census Tract 252, Kings County, New York",6112,654,Census Tract 252,Kings County,New York,0.107002618,0.128813559,not stat sig
36,47,25300,"Census Tract 253, Kings County, New York",2165,89,Census Tract 253,Kings County,New York,0.041108545,0.051430518,not stat sig
36,47,25400,"Census Tract 254, Kings County, New York",3640,383,Census Tract 254,Kings County,New York,0.10521978,0.081074766,not stat sig
36,47,25500,"Census Tract 255, Kings County, New York",5630,0,Census Tract 255,Kings County,New York,0,0,not stat sig
36,47,25600,"Census Tract 256, Kings County, New York",3154,787,Census Tract 256,Kings County,New York,0.249524413,0.123726783,stat sig
36,47,25700,"Census Tract 257, Kings County, New York",1835,14,Census Tract 257,Kings County,New York,0.007629428,0.019895784,not stat sig
36,47,25800,"Census Tract 258, Kings County, New York",4757,841,Census Tract 258,Kings County,New York,0.176792096,0.088584288,stat sig
36,47,25901,"Census Tract 259.01, Kings County, New York",1618,23,Census Tract 259.01,Kings County,New York,0.01421508,0.027803522,not stat sig
36,47,25902,"Census Tract 259.02, Kings County, New York",3474,0,Census Tract 259.02,Kings County,New York,0,0,not stat sig
36,47,26000,"Census Tract 260, Kings County, New York",3898,783,Census Tract 260,Kings County,New York,0.200872242,0.201208459,not stat sig
36,47,26100,"Census Tract 261, Kings County, New York",4696,46,Census Tract 261,Kings County,New York,0.009795571,0.023232526,not stat sig
36,47,26200,"Census Tract 262, Kings County, New York",2243,632,Census Tract 262,Kings County,New York,0.281765493,0.224882261,not stat sig
36,47,26300,"Census Tract 263, Kings County, New York",2040,12,Census Tract 263,Kings County,New York,0.005882353,0.016902944,not stat sig
36,47,26400,"Census Tract 264, Kings County, New York",4267,823,Census Tract 264,Kings County,New York,0.192875557,0.117014804,stat sig
36,47,26500,"Census Tract 265, Kings County, New York",3981,1,Census Tract 265,Kings County,New York,2.51E-04,0.008476689,stat sig
36,47,26600,"Census Tract 266, Kings County, New York",3574,516,Census Tract 266,Kings County,New York,0.144376049,0.150692841,not stat sig
36,47,26700,"Census Tract 267, Kings County, New York",3408,29,Census Tract 267,Kings County,New York,0.00850939,0.038354077,stat sig
36,47,26800,"Census Tract 268, Kings County, New York",4035,964,Census Tract 268,Kings County,New York,0.238909542,0.140588388,stat sig
36,47,26900,"Census Tract 269, Kings County, New York",2551,10,Census Tract 269,Kings County,New York,0.003920031,0.005148395,not stat sig
36,47,27000,"Census Tract 270, Kings County, New York",1779,213,Census Tract 270,Kings County,New York,0.119730185,0.082040816,not stat sig
36,47,27100,"Census Tract 271, Kings County, New York",2500,39,Census Tract 271,Kings County,New York,0.0156,0.010438413,not stat sig
36,47,27200,"Census Tract 272, Kings County, New York",3117,378,Census Tract 272,Kings County,New York,0.121270452,0.054978962,stat sig
36,47,27300,"Census Tract 273, Kings County, New York",2768,25,Census Tract 273,Kings County,New York,0.009031792,0,not stat sig
36,47,27400,"Census Tract 274, Kings County, New York",2608,507,Census Tract 274,Kings County,New York,0.19440184,0.150380921,not stat sig
36,47,27500,"Census Tract 275, Kings County, New York",4110,165,Census Tract 275,Kings County,New York,0.040145985,0.017062635,not stat sig
36,47,27600,"Census Tract 276, Kings County, New York",3855,416,Census Tract 276,Kings County,New York,0.107911803,0.05995613,not stat sig
36,47,27700,"Census Tract 277, Kings County, New York",4740,1,Census Tract 277,Kings County,New York,2.11E-04,0.013606911,not stat sig
36,47,27800,"Census Tract 278, Kings County, New York",2928,531,Census Tract 278,Kings County,New York,0.181352459,0.093995599,stat sig
36,47,27900,"Census Tract 279, Kings County, New York",3592,0,Census Tract 279,Kings County,New York,0,0.016734143,stat sig
36,47,28000,"Census Tract 280, Kings County, New York",1784,426,Census Tract 280,Kings County,New York,0.238789238,0.072036302,stat sig
36,47,28100,"Census Tract 281, Kings County, New York",4684,60,Census Tract 281,Kings County,New York,0.012809564,0.024034673,not stat sig
36,47,28200,"Census Tract 282, Kings County, New York",3270,581,Census Tract 282,Kings County,New York,0.177675841,0.110697941,stat sig
36,47,28300,"Census Tract 283, Kings County, New York",3527,23,Census Tract 283,Kings County,New York,0.006521123,0.020515387,not stat sig
36,47,28400,"Census Tract 284, Kings County, New York",3764,649,Census Tract 284,Kings County,New York,0.172422954,0.112338362,not stat sig
36,47,28501,"Census Tract 285.01, Kings County, New York",431,38,Census Tract 285.01,Kings County,New York,0.088167053,0.010869565,stat sig
36,47,28502,"Census Tract 285.02, Kings County, New York",2738,0,Census Tract 285.02,Kings County,New York,0,0,not stat sig
36,47,28600,"Census Tract 286, Kings County, New York",4220,414,Census Tract 286,Kings County,New York,0.098104265,0.05259042,not stat sig
36,47,28700,"Census Tract 287, Kings County, New York",3234,46,Census Tract 287,Kings County,New York,0.014223871,0.01618123,not stat sig
36,47,28800,"Census Tract 288, Kings County, New York",3022,291,Census Tract 288,Kings County,New York,0.096293845,0.046121593,stat sig
36,47,28900,"Census Tract 289, Kings County, New York",3507,12,Census Tract 289,Kings County,New York,0.003421728,0.008181578,not stat sig
36,47,29000,"Census Tract 290, Kings County, New York",3861,248,Census Tract 290,Kings County,New York,0.064232064,0.037505972,not stat sig
36,47,29100,"Census Tract 291, Kings County, New York",2952,0,Census Tract 291,Kings County,New York,0,0.010359116,not stat sig
36,47,29200,"Census Tract 292, Kings County, New York",2086,307,Census Tract 292,Kings County,New York,0.14717162,0.059239313,stat sig
36,47,29300,"Census Tract 293, Kings County, New York",3301,34,Census Tract 293,Kings County,New York,0.010299909,0.015209125,not stat sig
36,47,29400,"Census Tract 294, Kings County, New York",2196,248,Census Tract 294,Kings County,New York,0.112932605,0.068190935,not stat sig
36,47,29500,"Census Tract 295, Kings County, New York",3547,137,Census Tract 295,Kings County,New York,0.038624189,0.03973181,not stat sig
36,47,29600,"Census Tract 296, Kings County, New York",4453,978,Census Tract 296,Kings County,New York,0.219627218,0.084003422,stat sig
36,47,29700,"Census Tract 297, Kings County, New York",3465,40,Census Tract 297,Kings County,New York,0.011544012,0.023477452,not stat sig
36,47,29800,"Census Tract 298, Kings County, New York",3623,665,Census Tract 298,Kings County,New York,0.183549545,0.140329617,not stat sig
36,47,29900,"Census Tract 299, Kings County, New York",2326,10,Census Tract 299,Kings County,New York,0.004299226,0,not stat sig
36,47,30000,"Census Tract 300, Kings County, New York",3088,480,Census Tract 300,Kings County,New York,0.155440415,0.060656125,stat sig
36,47,30100,"Census Tract 301, Kings County, New York",2467,49,Census Tract 301,Kings County,New York,0.019862181,0.003364486,not stat sig
36,47,30200,"Census Tract 302, Kings County, New York",3931,707,Census Tract 302,Kings County,New York,0.179852455,0.102040816,stat sig
36,47,30300,"Census Tract 303, Kings County, New York",4994,3,Census Tract 303,Kings County,New York,6.01E-04,0.001367188,not stat sig
36,47,30400,"Census Tract 304, Kings County, New York",3981,757,Census Tract 304,Kings County,New York,0.190153228,0.124361158,stat sig
36,47,30500,"Census Tract 305, Kings County, New York",5870,254,Census Tract 305,Kings County,New York,0.043270869,0.06430509,not stat sig
36,47,30600,"Census Tract 306, Kings County, New York",2170,433,Census Tract 306,Kings County,New York,0.199539171,0.164361702,not stat sig
36,47,30700,"Census Tract 307, Kings County, New York",4003,0,Census Tract 307,Kings County,New York,0,0.030052441,not stat sig
36,47,30800,"Census Tract 308, Kings County, New York",2086,412,Census Tract 308,Kings County,New York,0.197507191,0.191924227,not stat sig
36,47,30900,"Census Tract 309, Kings County, New York",1721,0,Census Tract 309,Kings County,New York,0,0.003196347,not stat sig
36,47,31100,"Census Tract 311, Kings County, New York",2858,32,Census Tract 311,Kings County,New York,0.011196641,0.013149656,not stat sig
36,61,9500,"Census Tract 95, New York County, New York",3172,287,Census Tract 95,New York County,New York,0.090479193,0.04292711,stat sig
36,61,9600,"Census Tract 96, New York County, New York",148,0,Census Tract 96,New York County,New York,0,0,not stat sig
36,61,9700,"Census Tract 97, New York County, New York",4533,512,Census Tract 97,New York County,New York,0.112949482,0.031339576,stat sig
36,61,9800,"Census Tract 98, New York County, New York",7150,828,Census Tract 98,New York County,New York,0.115804196,0.090340136,not stat sig
36,61,9900,"Census Tract 99, New York County, New York",2877,203,Census Tract 99,New York County,New York,0.070559611,0.101866388,not stat sig
36,61,10000,"Census Tract 100, New York County, New York",1699,182,Census Tract 100,New York County,New York,0.107121836,0.137775268,not stat sig
36,61,10100,"Census Tract 101, New York County, New York",1067,53,Census Tract 101,New York County,New York,0.049671978,0.057959184,not stat sig
36,61,10200,"Census Tract 102, New York County, New York",267,0,Census Tract 102,New York County,New York,0,0.031746032,not stat sig
36,61,10300,"Census Tract 103, New York County, New York",1959,259,Census Tract 103,New York County,New York,0.132210311,0.077658303,not stat sig
36,61,10400,"Census Tract 104, New York County, New York",1036,55,Census Tract 104,New York County,New York,0.053088803,0.054563492,not stat sig
36,61,10601,"Census Tract 106.01, New York County, New York",7267,601,Census Tract 106.01,New York County,New York,0.082702628,0.05384159,not stat sig
36,61,10602,"Census Tract 106.02, New York County, New York",5052,482,Census Tract 106.02,New York County,New York,0.095407759,0.056283566,not stat sig
36,61,10800,"Census Tract 108, New York County, New York",8479,841,Census Tract 108,New York County,New York,0.099186225,0.112615588,not stat sig
36,61,10900,"Census Tract 109, New York County, New York",133,21,Census Tract 109,New York County,New York,0.157894737,0.027932961,not stat sig
36,61,11000,"Census Tract 110, New York County, New York",7591,593,Census Tract 110,New York County,New York,0.078118825,0.104691689,not stat sig
36,61,11100,"Census Tract 111, New York County, New York",3448,389,Census Tract 111,New York County,New York,0.112819026,0.141660016,not stat sig
36,61,11201,"Census Tract 112.01, New York County, New York",876,94,Census Tract 112.01,New York County,New York,0.107305936,0.106965174,not stat sig
36,61,11202,"Census Tract 112.02, New York County, New York",337,28,Census Tract 112.02,New York County,New York,0.083086053,0.086466165,not stat sig
36,61,11203,"Census Tract 112.03, New York County, New York",1004,57,Census Tract 112.03,New York County,New York,0.056772908,0.067589577,not stat sig
36,61,11300,"Census Tract 113, New York County, New York",214,6,Census Tract 113,New York County,New York,0.028037383,0,not stat sig
36,61,11401,"Census Tract 114.01, New York County, New York",1220,68,Census Tract 114.01,New York County,New York,0.055737705,0.073529412,not stat sig
36,61,11402,"Census Tract 114.02, New York County, New York",2380,106,Census Tract 114.02,New York County,New York,0.044537815,0.059685864,not stat sig
36,61,11500,"Census Tract 115, New York County, New York",2469,143,Census Tract 115,New York County,New York,0.057918186,0.046231437,not stat sig
36,61,11600,"Census Tract 116, New York County, New York",3801,249,Census Tract 116,New York County,New York,0.065509077,0.091404011,not stat sig
36,61,11700,"Census Tract 117, New York County, New York",2443,246,Census Tract 117,New York County,New York,0.100695866,0.122780315,not stat sig
36,61,11800,"Census Tract 118, New York County, New York",9719,1492,Census Tract 118,New York County,New York,0.153513736,0.083565783,stat sig
36,61,11900,"Census Tract 119, New York County, New York",1108,58,Census Tract 119,New York County,New York,0.05234657,0.051606621,not stat sig
36,61,12000,"Census Tract 120, New York County, New York",3769,207,Census Tract 120,New York County,New York,0.05492173,0.061469265,not stat sig
36,61,12100,"Census Tract 121, New York County, New York",8268,1025,Census Tract 121,New York County,New York,0.12397194,0.111699001,not stat sig
36,61,12200,"Census Tract 122, New York County, New York",2963,261,Census Tract 122,New York County,New York,0.088086399,0.055686804,not stat sig
36,61,12400,"Census Tract 124, New York County, New York",10301,933,Census Tract 124,New York County,New York,0.090573731,0.061899156,not stat sig
36,61,12500,"Census Tract 125, New York County, New York",2368,180,Census Tract 125,New York County,New York,0.076013514,0.113298513,not stat sig
36,61,12600,"Census Tract 126, New York County, New York",11788,712,Census Tract 126,New York County,New York,0.060400407,0.117879257,not stat sig
36,61,12700,"Census Tract 127, New York County, New York",6538,546,Census Tract 127,New York County,New York,0.083511777,0.066999844,not stat sig
36,61,12800,"Census Tract 128, New York County, New York",5831,496,Census Tract 128,New York County,New York,0.085062596,0.066890756,not stat sig
36,61,12900,"Census Tract 129, New York County, New York",5481,300,Census Tract 129,New York County,New York,0.054734537,0.101684144,not stat sig
36,61,13000,"Census Tract 130, New York County, New York",3954,226,Census Tract 130,New York County,New York,0.057157309,0.058840836,not stat sig
36,61,13100,"Census Tract 131, New York County, New York",2463,237,Census Tract 131,New York County,New York,0.096224117,0.065842124,not stat sig
36,61,13200,"Census Tract 132, New York County, New York",9660,938,Census Tract 132,New York County,New York,0.097101449,0.125901276,not stat sig
36,61,13300,"Census Tract 133, New York County, New York",6153,667,Census Tract 133,New York County,New York,0.108402405,0.091504565,not stat sig
36,61,13400,"Census Tract 134, New York County, New York",11155,1158,Census Tract 134,New York County,New York,0.103809951,0.127201231,not stat sig
36,61,13500,"Census Tract 135, New York County, New York",6036,250,Census Tract 135,New York County,New York,0.041418158,0.054391721,not stat sig
36,61,13600,"Census Tract 136, New York County, New York",15627,1450,Census Tract 136,New York County,New York,0.092788123,0.138849322,not stat sig
36,61,13700,"Census Tract 137, New York County, New York",6882,884,Census Tract 137,New York County,New York,0.128451032,0.095605987,not stat sig
36,61,13800,"Census Tract 138, New York County, New York",12825,1852,Census Tract 138,New York County,New York,0.144405458,0.118512372,not stat sig
36,61,13900,"Census Tract 139, New York County, New York",7986,807,Census Tract 139,New York County,New York,0.101051841,0.061145833,not stat sig
36,61,14000,"Census Tract 140, New York County, New York",8070,486,Census Tract 140,New York County,New York,0.060223048,0.087610961,not stat sig
36,61,14200,"Census Tract 142, New York County, New York",4184,308,Census Tract 142,New York County,New York,0.073613767,0.0754964,not stat sig
36,61,14300,"Census Tract 143, New York County, New York",2,0,Census Tract 143,New York County,New York,0,0,not stat sig
36,61,14401,"Census Tract 144.01, New York County, New York",4874,802,Census Tract 144.01,New York County,New York,0.164546574,0.099887767,stat sig
36,61,14402,"Census Tract 144.02, New York County, New York",6856,636,Census Tract 144.02,New York County,New York,0.092765461,0.077015805,not stat sig
36,61,14500,"Census Tract 145, New York County, New York",5803,269,Census Tract 145,New York County,New York,0.046355333,0.080402868,not stat sig
36,61,14601,"Census Tract 146.01, New York County, New York",3713,429,Census Tract 146.01,New York County,New York,0.115539995,0.086615936,not stat sig
36,61,14602,"Census Tract 146.02, New York County, New York",7878,941,Census Tract 146.02,New York County,New York,0.11944656,0.098772169,not stat sig
36,61,14700,"Census Tract 147, New York County, New York",2292,251,Census Tract 147,New York County,New York,0.109511344,0.082945285,not stat sig
36,61,14801,"Census Tract 148.01, New York County, New York",2589,203,Census Tract 148.01,New York County,New York,0.078408652,0.061288305,not stat sig
36,61,14802,"Census Tract 148.02, New York County, New York",6939,576,Census Tract 148.02,New York County,New York,0.083009079,0.048857143,not stat sig
36,61,14900,"Census Tract 149, New York County, New York",5269,492,Census Tract 149,New York County,New York,0.093376352,0.086330935,not stat sig
36,61,15001,"Census Tract 150.01, New York County, New York",2248,193,Census Tract 150.01,New York County,New York,0.085854093,0.049597855,not stat sig
36,61,15002,"Census Tract 150.02, New York County, New York",5838,414,Census Tract 150.02,New York County,New York,0.070914697,0.08048447,not stat sig
36,61,15100,"Census Tract 151, New York County, New York",8736,452,Census Tract 151,New York County,New York,0.051739927,0.039486318,not stat sig
36,61,15200,"Census Tract 152, New York County, New York",7192,611,Census Tract 152,New York County,New York,0.084955506,0.089351125,not stat sig
36,61,15300,"Census Tract 153, New York County, New York",9262,722,Census Tract 153,New York County,New York,0.077952926,0.091423283,not stat sig
36,61,15400,"Census Tract 154, New York County, New York",13217,1372,Census Tract 154,New York County,New York,0.103805705,0.114075437,not stat sig
36,61,15500,"Census Tract 155, New York County, New York",10055,574,Census Tract 155,New York County,New York,0.057086027,0.069317952,not stat sig
36,61,15601,"Census Tract 156.01, New York County, New York",5494,411,Census Tract 156.01,New York County,New York,0.074808882,0.086017635,not stat sig
36,61,15602,"Census Tract 156.02, New York County, New York",2107,72,Census Tract 156.02,New York County,New York,0.034171808,0.028276653,not stat sig
36,61,15700,"Census Tract 157, New York County, New York",10464,1159,Census Tract 157,New York County,New York,0.110760703,0.109576521,not stat sig
36,61,15801,"Census Tract 158.01, New York County, New York",5312,420,Census Tract 158.01,New York County,New York,0.079066265,0.061807788,not stat sig
36,61,15802,"Census Tract 158.02, New York County, New York",3790,373,Census Tract 158.02,New York County,New York,0.098416887,0.101694915,not stat sig
36,61,15900,"Census Tract 159, New York County, New York",8324,625,Census Tract 159,New York County,New York,0.075084094,0.064010895,not stat sig
36,61,16001,"Census Tract 160.01, New York County, New York",3537,191,Census Tract 160.01,New York County,New York,0.054000565,0.074794316,not stat sig
36,61,16002,"Census Tract 160.02, New York County, New York",3715,222,Census Tract 160.02,New York County,New York,0.059757739,0.079448276,not stat sig
36,61,16100,"Census Tract 161, New York County, New York",6245,647,Census Tract 161,New York County,New York,0.103602882,0.0711738,not stat sig
36,61,16200,"Census Tract 162, New York County, New York",9678,14,Census Tract 162,New York County,New York,0.00144658,0.003976751,not stat sig
36,61,16300,"Census Tract 163, New York County, New York",6778,361,Census Tract 163,New York County,New York,0.053260549,0.082855945,not stat sig
36,61,16400,"Census Tract 164, New York County, New York",6570,222,Census Tract 164,New York County,New York,0.033789954,0.023128898,not stat sig
36,61,16500,"Census Tract 165, New York County, New York",7193,678,Census Tract 165,New York County,New York,0.094258307,0.07841936,not stat sig
36,61,16600,"Census Tract 166, New York County, New York",7976,138,Census Tract 166,New York County,New York,0.017301906,0.019077449,not stat sig
36,61,16700,"Census Tract 167, New York County, New York",6515,396,Census Tract 167,New York County,New York,0.060782809,0.09171875,not stat sig
36,61,16800,"Census Tract 168, New York County, New York",5257,63,Census Tract 168,New York County,New York,0.011984021,0.006498952,not stat sig
36,61,16900,"Census Tract 169, New York County, New York",7825,716,Census Tract 169,New York County,New York,0.091501597,0.055769905,not stat sig
36,61,17000,"Census Tract 170, New York County, New York",7900,43,Census Tract 170,New York County,New York,0.005443038,0.011182739,not stat sig
36,61,17100,"Census Tract 171, New York County, New York",9671,737,Census Tract 171,New York County,New York,0.076207217,0.074032655,not stat sig
36,61,17200,"Census Tract 172, New York County, New York",5458,74,Census Tract 172,New York County,New York,0.01355808,0.010022464,not stat sig
36,61,17300,"Census Tract 173, New York County, New York",9201,516,Census Tract 173,New York County,New York,0.056080861,0.103452468,stat sig
36,61,17401,"Census Tract 174.01, New York County, New York",4824,87,Census Tract 174.01,New York County,New York,0.018034826,0.005019642,not stat sig
36,61,17402,"Census Tract 174.02, New York County, New York",2519,8,Census Tract 174.02,New York County,New York,0.003175863,0.029354207,stat sig
36,61,17500,"Census Tract 175, New York County, New York",10689,804,Census Tract 175,New York County,New York,0.075217513,0.053809524,not stat sig
36,61,17700,"Census Tract 177, New York County, New York",8977,335,Census Tract 177,New York County,New York,0.037317589,0.022705771,not stat sig
36,61,17800,"Census Tract 178, New York County, New York",4533,362,Census Tract 178,New York County,New York,0.079858813,0.040190375,stat sig
36,61,17900,"Census Tract 179, New York County, New York",9155,571,Census Tract 179,New York County,New York,0.062370289,0.070981898,not stat sig
36,61,18000,"Census Tract 180, New York County, New York",7703,383,Census Tract 180,New York County,New York,0.049720888,0.012917933,not stat sig
36,61,18100,"Census Tract 181, New York County, New York",9483,420,Census Tract 181,New York County,New York,0.044289782,0.045307443,not stat sig
36,61,18200,"Census Tract 182, New York County, New York",6844,120,Census Tract 182,New York County,New York,0.017533606,0.008714864,not stat sig
36,61,18300,"Census Tract 183, New York County, New York",8928,643,Census Tract 183,New York County,New York,0.072020609,0.076200698,not stat sig
36,61,18400,"Census Tract 184, New York County, New York",8253,74,Census Tract 184,New York County,New York,0.008966436,0.001742861,not stat sig
36,61,18500,"Census Tract 185, New York County, New York",4443,175,Census Tract 185,New York County,New York,0.039387801,0.072054528,not stat sig
36,61,18600,"Census Tract 186, New York County, New York",6262,42,Census Tract 186,New York County,New York,0.006707122,0.011730575,not stat sig
36,61,18700,"Census Tract 187, New York County, New York",8984,657,Census Tract 187,New York County,New York,0.073130009,0.035681293,stat sig
