state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17,Pop_SE_12,Italian_SE_12,Pop_SE_17,Italian_SE_17,italian_pop_crit_value,diff_tr_italian_ancestry_statistically_sig,pro_2012,pro_2017,prop_se_2012,prop_se_2017,prop_ital_crit,prop_ital_sig
36,61,7900,"Census Tract 79, New York County, New York",4455,595,544,318,Census Tract 79,New York County,New York,4550,596,455,258,361.70212765957444,193.31306990881458,362.3100303951368,156.838905775076,0.3575237660841107,not stat sig,0.12210998877665544,0.1,0.04224463312935613,0.03353773909572451,-0.4099091643665254,not stat sig
36,61,8000,"Census Tract 80, New York County, New York",5186,533,681,223,Census Tract 80,New York County,New York,5013,407,590,181,324.0121580547112,135.56231003039514,247.41641337386017,110.03039513677811,0.5212026831644391,not stat sig,0.13131507905900502,0.11769399561141033,0.024819170145724188,0.02116641577818646,-0.41757946420900427,not stat sig
36,61,8100,"Census Tract 81, New York County, New York",8243,771,699,248,Census Tract 81,New York County,New York,8045,813,1213,328,468.69300911854106,150.7598784194529,494.22492401215806,199.3920972644377,2.056234434081885,stat sig,0.08479922358364674,0.1507768800497203,0.01764243415702236,0.022988701692689465,2.2768033833052908,stat sig
36,61,8200,"Census Tract 82, New York County, New York",3601,493,266,168,Census Tract 82,New York County,New York,3321,357,254,129,299.69604863221883,102.12765957446808,217.02127659574467,78.419452887538,0.09319515013145305,not stat sig,0.07386836989725076,0.07648298705209275,0.027686579889910332,0.023078197505242787,0.07254015399125778,not stat sig
36,61,8300,"Census Tract 83, New York County, New York",4138,466,259,107,Census Tract 83,New York County,New York,4127,581,200,126,283.28267477203644,65.04559270516717,353.1914893617021,76.59574468085107,0.5871348087305469,not stat sig,0.0625906234896085,0.0484613520717228,0.015123808011813978,0.01809034743497609,-0.5992198399043456,not stat sig
36,61,8400,"Census Tract 84, New York County, New York",1661,297,114,68,Census Tract 84,New York County,New York,1951,292,97,58,180.54711246200608,41.33738601823708,177.50759878419453,35.25835866261398,0.312892962743174,not stat sig,0.06863335340156532,0.04971809328549462,0.02374255886463798,0.017496658952020915,-0.6413455522296349,not stat sig
36,61,8601,"Census Tract 86.01, New York County, New York",2451,415,375,158,Census Tract 86.01,New York County,New York,2986,350,264,127,252.27963525835867,96.04863221884499,212.7659574468085,77.20364741641338,0.9007514232266821,not stat sig,0.15299877600979192,0.0884125920964501,0.03588399705188325,0.025075970408373636,-1.475329811149841,not stat sig
36,61,8602,"Census Tract 86.02, New York County, New York",0,12,0,12,Census Tract 86.02,New York County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,61,8603,"Census Tract 86.03, New York County, New York",4487,667,566,270,Census Tract 86.03,New York County,New York,4772,511,508,208,405.4711246200608,164.1337386018237,310.63829787234044,126.44376899696049,0.279935590109028,not stat sig,0.12614218854468465,0.10645431684828165,0.03475843711328389,0.02557480122060717,-0.4562294817861281,not stat sig
36,61,8700,"Census Tract 87, New York County, New York",6445,498,802,220,Census Tract 87,New York County,New York,6815,643,572,271,302.7355623100304,133.7386018237082,390.88145896656533,164.74164133738603,1.0839194537848817,not stat sig,0.12443754848719937,0.0839325018341893,0.019910513424486423,0.02368919067765244,-1.3089276426574654,not stat sig
36,61,8800,"Census Tract 88, New York County, New York",6993,694,844,285,Census Tract 88,New York County,New York,7047,771,614,280,421.88449848024317,173.25227963525836,468.69300911854106,170.2127659574468,0.94698539952145655,not stat sig,0.1206921206921207,0.08712927486873848,0.02368096872985248,0.02344848074899597,-1.007108183522824,not stat sig
36,61,8900,"Census Tract 89, New York County, New York",5713,392,686,209,Census Tract 89,New York County,New York,5255,467,459,221,238.29787234042553,127.05167173252279,283.8905775075988,134.34650455927053,1.227634976547758,not stat sig,0.120077017328899,0.08734538534728829,0.02166769871954052,0.025126224537905143,-0.9865298451192728,not stat sig
36,61,9000,"Census Tract 90, New York County, New York",7115,637,714,214,Census Tract 90,New York County,New York,7645,979,669,254,387.2340425531915,130.09118541033433,595.1367781155016,154.40729483282675,0.22287791522979328,not stat sig,0.10035137034434294,0.08750817527795945,0.01744929801344935,0.01901365623270532,-0.4976647744837948,not stat sig
36,61,9100,"Census Tract 91, New York County, New York",5840,506,625,252,Census Tract 91,New York County,New York,6662,538,630,284,307.5987841945289,153.19148936170214,327.0516717325228,172.64437689969606,0.02166274661100294,not stat sig,0.10702054794520548,0.09456619633743621,0.025618605085216184,0.025495574384634234,-0.344582699282511,not stat sig
36,61,9200,"Census Tract 92, New York County, New York",1748,222,172,75,Census Tract 92,New York County,New York,1691,193,188,103,134.95440729483283,45.59270516717325,117.32522796352583,62.61398176291793,0.20657278949229987,not stat sig,0.09839816933638444,0.11117681845062094,0.02495194761450252,0.03621540790987223,0.29056229431675934,not stat sig
36,61,9300,"Census Tract 93, New York County, New York",9056,618,974,378,Census Tract 93,New York County,New York,9916,1419,1123,489,375.6838905775076,229.7872340425532,862.6139817629179,297.2644376899696,0.3965679817142182,not stat sig,0.1075530035335689,0.11325131101250505,0.024978670304674367,0.02831315542680226,0.15092173808550907,not stat sig
36,61,9400,"Census Tract 94, New York County, New York",28,29,0,12,Census Tract 94,New York County,New York,56,32,5,7,17.62917933130699,7.2948328267477205,19.45288753799392,4.25531914893617,0.5920484549908013,not stat sig,0,0.08928571428571429,0.26052974381241856,0.06936998091416487,0.33116985039366154,not stat sig
36,81,100,"Census Tract 1, Queens County, New York",4637,373,414,173,Census Tract 1,Queens County,New York,7575,711,610,287,226.74772036474164,105.16717325227964,432.21884498480244,174.46808510638297,0.9621348878200526,not stat sig,0.08928186327366831,0.08052805280528053,0.022255827547930682,0.02256911258858311,-0.27617337807535464,not stat sig
36,81,200,"Census Tract 2, Queens County, New York",3210,373,26,22,Census Tract 2,Queens County,New York,3323,322,118,58,226.74772036474164,13.373860182370821,195.74468085106383,35.25835866261398,2.439698717809196,stat sig,0.00809968847352025,0.03551008125188083,0.004126839244349061,0.010402169778888722,2.4493495703691384,stat sig
36,81,400,"Census Tract 4, Queens County, New York",4955,516,178,152,Census Tract 4,Queens County,New York,5231,672,76,84,313.677811550152,92.401215805471125,408.51063829787233,51.06382978723404,0.9661630081010201,not stat sig,0.035923309788092835,0.014528770789523991,0.018508890753247187,0.009695609779493236,-1.0239272045926215,not stat sig
36,81,600,"Census Tract 6, Queens County, New York",3779,512,49,40,Census Tract 6,Queens County,New York,4142,481,129,108,311.2462006079027,24.3161094224924,292.4012158054711,65.65349544072949,1.142664230659624,not stat sig,0.01296639322572109,0.031144374698213424,0.006345293774568795,0.015697451953823056,1.0736245889130738,not stat sig
36,81,700,"Census Tract 7, Queens County, New York",4520,400,651,221,Census Tract 7,Queens County,New York,6132,548,569,184,243.161094224924,134.34650455927053,333.1306990881459,111.85410334346504,0.46906699659853207,not stat sig,0.14402654867256637,0.09279191128506196,0.028695011884330313,0.017530642858701446,-1.5236483914264876,not stat sig
36,81,800,"Census Tract 8, Queens County, New York",3807,404,189,106,Census Tract 8,Queens County,New York,3679,409,95,75,245.59270516717325,64.43768996960486,248.6322188449848,45.59270516717325,1.190836374064128,not stat sig,0.04964539007092199,0.025822234302799674,0.01662035019504224,0.012269203996857703,-1.1531947339276791,not stat sig
36,81,1000,"Census Tract 10, Queens County, New York",3488,428,180,135,Census Tract 10,Queens County,New York,4305,416,56,33,260.18237082066867,82.06686930091185,252.88753799392097,20.06079027355623,1.4677479210756494,not stat sig,0.051605504587155966,0.013008130081300813,0.023211309001362458,0.0045968028832145975,-1.631189022017459,not stat sig
36,81,1200,"Census Tract 12, Queens County, New York",4407,525,432,218,Census Tract 12,Queens County,New York,4392,496,259,158,319.1489361702128,132.52279635258358,301.5197568389058,96.04863221884499,1.0570096365819288,not stat sig,0.09802586793737236,0.058970856102003644,0.029221041886605053,0.021490995748831534,-1.0766958129980622,not stat sig
36,81,1400,"Census Tract 14, Queens County, New York",4112,675,279,142,Census Tract 14,Queens County,New York,3903,673,192,104,410.3343465045593,86.32218844984803,409.11854103343467,63.22188449848024,0.8131009120180573,not stat sig,0.06785019455252918,0.04919292851652575,0.019870900711671188,0.015355617069970283,-0.7429414793552193,not stat sig
36,81,1600,"Census Tract 16, Queens County, New York",2743,403,119,77,Census Tract 16,Queens County,New York,2848,443,145,65,244.98480243161094,46.808510638297875,269.30091185410333,39.51367781155015,0.42444426583948347,not stat sig,0.04338315712723296,0.050912921348314606,0.01661900760878426,0.013012159427354054,0.35674160896271007,not stat sig
36,81,1800,"Census Tract 18, Queens County, New York",3180,394,215,116,Census Tract 18,Queens County,New York,3129,370,109,51,239.51367781155014,70.51671732522796,224.92401215805472,31.003039513677813,1.376066948904367,not stat sig,0.06761006289308176,0.03483541067433685,0.021582448192167664,0.009586642179676877,-1.3878275992267763,not stat sig
36,81,1900,"Census Tract 19, Queens County, New York",998,332,65,57,Census Tract 19,Queens County,New York,2347,259,159,67,201.82370820668692,34.650455927051674,157.4468085106383,40.72948328267477,1.757840204349326,stat sig,0.06513026052104208,0.06774605879846612,0.03212462232352677,0.016748188308234352,0.07220307989474507,not stat sig
36,81,2000,"Census Tract 20, Queens County, New York",1675,258,62,46,Census Tract 20,Queens County,New York,2009,300,66,46,156.838905775076,27.96352583586626,182.370820668693,27.96352583586626,0.10114701348277136,not stat sig,0.037014925373134326,0.03285216525634644,0.016330910173762522,0.013595898898889286,-0.19589793549978576,not stat sig
36,81,2200,"Census Tract 22, Queens County, New York",1872,249,106,65,Census Tract 22,Queens County,New York,2351,277,127,61,151.3677811550152,39.51367781155015,168.3890577507599,37.08206686930091,0.38753498660695146,not stat sig,0.056623931623931624,0.0540195661420672,0.02060517755327212,0.01529097752542734,-0.10149886746127426,not stat sig
36,81,2400,"Census Tract 24, Queens County, New York",2323,304,45,31,Census Tract 24,Queens County,New York,2355,232,35,29,184.80243161094225,18.84498480243161,141.03343465045592,17.62917933130699,0.3875149920124462,not stat sig,0.019371502367628066,0.014861995753715499,0.007964628212948332,0.007432751838030704,-0.4139408072384348,not stat sig
36,81,2500,"Census Tract 25, Queens County, New York",7102,592,73,52,Census Tract 25,Queens County,New York,7411,814,33,38,359.87841945288756,31.61094224924012,494.83282674772033,23.10030395136778,1.0216603047032633,not stat sig,0.0102787947057167,0.004452840372419377,0.00442041124342274,0.003102817183616783,-1.0787415283527264,not stat sig
36,81,2600,"Census Tract 26, Queens County, New York",2407,282,151,111,Census Tract 26,Queens County,New York,2476,303,41,32,171.42857142857142,67.47720364741642,184.19452887537994,19.45288753799392,1.5663878233179007,not stat sig,0.06273369339426672,0.016558966074313407,0.027675401224087973,0.007759404342227671,-1.6064918109055917,not stat sig
36,81,2800,"Census Tract 28, Queens County, New York",3364,424,392,180,Census Tract 28,Queens County,New York,3216,414,230,112,257.75075987841944,109.4224924012158,251.67173252279636,68.08510638297872,1.2570283018867925,not stat sig,0.11652794292508918,0.07151741293532338,0.031278130370465757,0.020417578991048898,-1.205024988701162,not stat sig
36,81,3000,"Census Tract 30, Queens County, New York",1645,229,39,43,Census Tract 30,Queens County,New York,1528,276,175,117,139.209726443769,26.13981762917933,167.78115501519756,71.12462006079028,1.7947635965817001,stat sig,0.02370820668693009,0.11452879581151833,0.015763298189307433,0.04481653995910452,1.9116930764796385,stat sig
36,81,3100,"Census Tract 31, Queens County, New York",1173,129,83,80,Census Tract 31,Queens County,New York,1015,169,39,22,78.419452887538,48.6322188449848,102.73556231003039,13.373860182370821,0.8723648291392293,not stat sig,0.07075873827791987,0.03842364532019704,0.04118893735267214,0.012589173927243333,-0.7507585730881966,not stat sig
36,81,3200,"Census Tract 32, Queens County, New York",1469,340,53,36,Census Tract 32,Queens County,New York,1688,189,82,48,206.68693009118542,21.88449848024316,114.8936170212766,29.179331306990882,0.7950833333333335,not stat sig,0.03607896528250511,0.0485781990521327,0.014006011568751229,0.016967161669375105,0.5681159229007713,not stat sig
36,81,3300,"Census Tract 33, Queens County, New York",2302,362,55,35,Census Tract 33,Queens County,New York,2966,340,223,86,220.06079027355622,21.27659574468085,206.68693009118542,52.27963525835866,2.976434716856654,stat sig,0.023892267593397045,0.07518543492919758,0.00895600805088282,0.01682962401047253,2.6905395275848125,stat sig
36,81,3400,"Census Tract 34, Queens County, New York",2062,331,173,100,Census Tract 34,Queens County,New York,2561,257,47,31,201.2158054711246,60.790273556231,156.23100303951367,18.84498480243161,1.9797545899617899,stat sig,0.08389912706110572,0.018352206169465052,0.02832160706315086,0.007272781292786779,-2.241648515477391,stat sig
36,81,3600,"Census Tract 36, Queens County, New York",3605,509,109,109,Census Tract 36,Queens County,New York,3748,496,272,161,309.4224924012158,66.26139817629179,301.5197568389058,97.87234042553192,1.3791011410615948,not stat sig,0.030235783633841887,0.07257203842049093,0.018196282773666105,0.025452201059861883,1.3531283796627431,not stat sig
36,81,3700,"Census Tract 37, Queens County, New York",0,12,0,12,Census Tract 37,Queens County,New York,0,11,0,11,7.2948328267477205,7.2948328267477205,6.686930091185411,6.686930091185411,0,not stat sig,0,0,Inf,Inf,0,not stat sig
36,81,3800,"Census Tract 38, Queens County, New York",2567,326,58,51,Census Tract 38,Queens County,New York,2681,273,187,86,198.17629179331306,31.003039513677813,165.95744680851064,52.27963525835866,2.122368379137097,stat sig,0.02259446825087651,0.06975009324878777,0.011950909661498898,0.01901604845388241,2.099573985625347,stat sig
36,81,3900,"Census Tract 39, Queens County, New York",1586,242,150,82,Census Tract 39,Queens County,New York,1690,246,172,112,147.11246200607903,49.848024316109424,149.54407294832828,68.08510638297872,0.2607175487620844,not stat sig,0.09457755359394704,0.10177514792899409,0.0301808881384465,0.039267554682973785,0.14532954672800996,not stat sig
36,81,4001,"Census Tract 40.01, Queens County, New York",1812,358,178,92,Census Tract 40.01,Queens County,New York,2422,248,141,90,217.629179331307,55.92705167173252,150.7598784194529,54.7112462006079,0.47291709746999994,not stat sig,0.09823399558498896,0.05821635012386457,0.02852080504288636,0.022296732760607722,-1.1054005154281872,not stat sig
36,81,4002,"Census Tract 40.02, Queens County, New York",1210,305,51,61,Census Tract 40.02,Queens County,New York,1764,185,15,13,185.41033434650456,37.08206686930091,112.46200607902736,7.90273556231003,0.949497012020299,not stat sig,0.04214876033057851,0.008503401360544218,0.029958060274836485,0.004447086559765259,-1.1109089765130296,not stat sig
36,81,4200,"Census Tract 42, Queens County, New York",4343,509,616,224,Census Tract 42,Queens County,New York,4665,514,140,87,309.4224924012158,136.17021276595744,312.46200607902733,52.88753799392097,3.258484520154088,stat sig,0.14183743955790928,0.030010718113612004,0.02968082640839083,0.011157467977503945,-3.526690878098774,stat sig
36,81,4300,"Census Tract 43, Queens County, New York",2210,322,53,45,Census Tract 43,Queens County,New York,2671,293,44,49,195.74468085106383,27.35562310030395,178.11550151975683,29.78723404255319,0.2225372448607274,not stat sig,0.02398190045248869,0.01647323099962561,0.012194493625614547,0.011097855039514262,-0.4553904209942175,not stat sig
36,81,4401,"Census Tract 44.01, Queens County, New York",3374,352,280,117,Census Tract 44.01,Queens County,New York,4130,346,172,76,213.98176291793314,71.12462006079028,210.33434650455928,46.20060790273556,1.2733929870470349,not stat sig,0.08298755186721991,0.041646489104116224,0.020412607417179776,0.010983676582339393,-1.7834743782412263,stat sig
36,81,4500,"Census Tract 45, Queens County, New York",2686,253,285,114,Census Tract 45,Queens County,New York,3639,358,305,109,153.79939209726444,69.30091185410335,217.629179331307,66.26139817629179,0.20859163818302448,not stat sig,0.10610573343261355,0.0838142346798571,0.02507524568946959,0.01750517538130279,-0.728932352558947,not stat sig
36,81,4700,"Census Tract 47, Queens County, New York",4016,534,116,64,Census Tract 47,Queens County,New York,4037,456,170,73,324.62006079027356,38.90577507598784,277.2036474164134,44.37689969604863,0.9149955515828728,not stat sig,0.02888446215139442,0.04211047807778053,0.009402137984384114,0.010605421871037947,0.9331810494671866,not stat sig
36,81,5000,"Census Tract 50, Queens County, New York",0,12,0,12,Census Tract 50,Queens County,New York,55,35,27,35,7.2948328267477205,7.2948328267477205,21.27659574468085,21.27659574468085,1.2004054054054056,not stat sig,0,0.4909090909090909,Inf,0.33702545597217337,0,not stat sig
36,81,5100,"Census Tract 51, Queens County, New York",1951,222,189,158,Census Tract 51,Queens County,New York,2056,238,57,36,134.95440729483283,96.04863221884499,144.68085106382978,21.88449848024316,1.3399619698824106,not stat sig,0.09687339825730394,0.02772373540856031,0.048772288472883056,0.010463897067191297,-1.386260568616343,not stat sig
36,81,5200,"Census Tract 52, Queens County, New York",2889,419,77,60,Census Tract 52,Queens County,New York,2701,312,52,37,254.7112462006079,36.474164133738604,189.66565349544072,22.492401215805472,0.5834067002899848,not stat sig,0.02665282104534441,0.019252128841169936,0.0124045737520887,0.008216967199125043,-0.4973835073670587,not stat sig
36,81,5300,"Census Tract 53, Queens County, New York",4714,531,608,248,Census Tract 53,Queens County,New York,4926,542,606,250,322.7963525835866,150.7598784194529,329.48328267477206,151.9756838905775,0.009342821483910349,not stat sig,0.12897751378871447,0.12302070645554203,0.030737629995636506,0.029734204081191058,-0.1392886182632668,not stat sig
36,81,5400,"Census Tract 54, Queens County, New York",5281,551,447,127,Census Tract 54,Queens County,New York,5710,428,290,107,334.95440729483283,77.20364741641338,260.18237082066867,65.04559270516717,1.5551925640478907,not stat sig,0.08464306002651013,0.050788091068301226,0.013597692404118492,0.011153976515723099,-1.9249814156491316,stat sig
36,81,5500,"Census Tract 55, Queens County, New York",1184,358,46,69,Census Tract 55,Queens County,New York,886,149,11,10,217.629179331307,41.94528875379939,90.5775075987842,6.0790273556231,0.8257928838760212,not stat sig,0.03885135135135135,0.012415349887133182,0.03469955039119815,0.006742784724970461,-0.747865460249489,not stat sig
36,81,5700,"Census Tract 57, Queens County, New York",4282,441,315,136,Census Tract 57,Queens County,New York,4262,415,322,121,268.0851063829787,82.67477203647417,252.27963525835867,73.55623100303951,0.06325681895336456,not stat sig,0.07356375525455394,0.07555138432660723,0.01875015087807717,0.016669140833670694,0.07922498546962009,not stat sig
36,81,5800,"Census Tract 58, Queens County, New York",6005,888,1467,464,Census Tract 58,Queens County,New York,6202,541,1050,310,539.8176291793313,282.06686930091183,328.8753799392097,188.4498480243161,1.2292647906266232,not stat sig,0.24429641965029142,0.16930022573363432,0.04152210900732307,0.029028820856192766,-1.4802898564134321,not stat sig
36,81,5900,"Census Tract 59, Queens County, New York",3724,482,489,260,Census Tract 59,Queens County,New York,4260,496,472,164,293.00911854103344,158.0547112462006,301.5197568389058,99.69604863221885,0.0909720771553597,not stat sig,0.13131041890440387,0.1107981220657277,0.04116547008769699,0.02204976383759188,-0.43924574891097595,not stat sig
36,81,6100,"Census Tract 61, Queens County, New York",5796,596,485,231,Census Tract 61,Queens County,New York,5750,536,641,173,362.3100303951368,140.4255319148936,325.83586626139817,105.16717325227964,0.8891889756727295,not stat sig,0.08367839889579021,0.11147826086956522,0.023656614970339388,0.01716437095166204,0.9511518916228893,not stat sig
36,81,6201,"Census Tract 62.01, Queens County, New York",5623,540,1203,344,Census Tract 62.01,Queens County,New York,6559,752,1271,477,328.2674772036474,209.11854103343464,457.1428571428571,289.9696048632219,0.19020481516762813,not stat sig,0.21394273519473592,0.1937795395639579,0.03502982605119843,0.04209590043601415,-0.36817984745127724,not stat sig
36,81,6202,"Census Tract 62.02, Queens County, New York",7108,762,1128,307,Census Tract 62.02,Queens County,New York,7014,705,1336,343,463.2218844984802,186.62613981762917,428.57142857142856,208.51063829787233,0.7433028678582118,not stat sig,0.1586944288126055,0.19047619047619047,0.02413317265799338,0.027354806178128157,0.8712416554990586,not stat sig
36,81,6300,"Census Tract 63, Queens County, New York",5421,607,543,226,Census Tract 63,Queens County,New York,5340,462,853,281,368.99696048632217,137.38601823708206,280.8510638297872,170.8206686930091,1.4141455958461788,not stat sig,0.10016602102933038,0.1597378277153558,0.024408936278690202,0.0308659758223817,1.5138558272114935,not stat sig
36,81,6501,"Census Tract 65.01, Queens County, New York",3787,495,469,156,Census Tract 65.01,Queens County,New York,3472,322,313,131,300.91185410334344,94.83282674772036,195.74468085106383,79.63525835866261,1.2597435698287742,not stat sig,0.12384473197781885,0.09014976958525346,0.023027117650180173,0.022366223696000737,-1.0496434443640463,not stat sig
36,81,6502,"Census Tract 65.02, Queens County, New York",4171,535,421,162,Census Tract 65.02,Queens County,New York,3764,430,419,118,325.2279635258359,98.48024316109422,261.39817629179333,71.73252279635258,0.01641556343728576,not stat sig,0.10093502757132582,0.11131774707757705,0.022260372126752175,0.01741912537893642,0.36732568303248686,not stat sig
36,81,6900,"Census Tract 69, Queens County, New York",4160,573,507,191,Census Tract 69,Queens County,New York,4380,559,304,122,348.32826747720367,116.10942249240121,339.8176291793313,74.16413373860182,1.473425880744894,not stat sig,0.121875,0.06940639269406393,0.025978429545779235,0.016053398001039783,-1.7181222773750504,stat sig
36,81,7100,"Census Tract 71, Queens County, New York",3772,390,425,142,Census Tract 71,Queens County,New York,3539,340,355,98,237.08206686930092,86.32218844984803,206.68693009118542,59.57446808510638,0.6674044742100897,not stat sig,0.11267232237539766,0.10031082226617688,0.021761682155501935,0.015781395631900518,-0.4598489606296344,not stat sig
36,81,7300,"Census Tract 73, Queens County, New York",3893,382,234,105,Census Tract 73,Queens County,New York,4330,650,363,148,232.21884498480242,63.829787234042556,395.1367781155015,89.96960486322189,1.169408756602855,not stat sig,0.06010788594913948,0.08383371824480369,0.015999207975579455,0.019318554360080335,0.945874654097885,not stat sig
36,81,7500,"Census Tract 75, Queens County, New York",3992,520,384,188,Census Tract 75,Queens County,New York,4252,669,230,97,316.1094224924012,114.28571428571428,406.6869300911854,58.96656534954407,1.1975000671162461,not stat sig,0.09619238476953908,0.05409219190968956,0.02759677510088525,0.012866744051154573,-1.3826510064866888,not stat sig
36,81,7700,"Census Tract 77, Queens County, New York",1495,244,171,98,Census Tract 77,Queens County,New York,1828,219,171,79,148.32826747720364,59.57446808510638,133.1306990881459,48.02431610942249,0,not stat sig,0.11438127090301003,0.09354485776805252,0.03819903389324137,0.025372793790417302,-0.454369339271315,not stat sig
36,81,7900,"Census Tract 79, Queens County, New York",3186,467,125,76,Census Tract 79,Queens County,New York,3376,397,198,113,283.8905775075988,46.20060790273556,241.33738601823708,68.69300911854103,0.8818106579067589,not stat sig,0.03923414940364093,0.05864928909952607,0.014073412406823874,0.019910824247515415,0.7962765226990296,not stat sig
36,81,8100,"Census Tract 81, Queens County, New York",999,361,27,32,Census Tract 81,Queens County,New York,1418,212,156,63,219.45288753799392,19.45288753799392,128.87537993920972,38.297872340425535,3.0031348206918302,stat sig,0.02702702702702703,0.11001410437235543,0.018545179656205443,0.025089417147492375,2.6598934004685986,stat sig
36,81,8300,"Census Tract 83, Queens County, New York",3589,544,142,87,Census Tract 83,Queens County,New York,2935,451,100,73,330.69908814589667,52.88753799392097,274.16413373860183,44.37689969604863,0.6083506919767525,not stat sig,0.0395653385344107,0.034071550255536626,0.014277928585634453,0.014781129392818063,-0.2673254340520014,not stat sig
